2021-01-16 19:38:26.092 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:26.093 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:26.094 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:26.094 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:26.095 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:26.095 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.669 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.669 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.670 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.670 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.670 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.670 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.670 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
2021-01-16 19:38:35.671 | DEBUG    | slashdot_crawler.spiders.slashdot_spider:parse:35 - Skipping article, couldn't get id: int() argument must be a string, a bytes-like object or a number, not 'NoneType'
